bauwerksnr,zustandsnote,zustandsklasse,geo_e,geo_n,latitude,longitude
4706769-2,2.0,befriedigend,344945.743,5683109.661,51.27819711126842,6.776851949493311
4706770-0,2.0,befriedigend,344884.868,5683122.949,51.27829993779423,6.775974068916071
4706771-1,2.1,befriedigend,344539.885,5683070.267,51.27773254989341,6.7710546663648525
4706771-2,1.7,gut,344541.294,5683048.048,51.277533290832096,6.771084517702321
4706771-3,1.9,gut,344538.94,5683030.1,51.2773713810843,6.771058602145662
4706772-0,1.7,gut,344479.418,5683148.716,51.27842093241213,6.770154269225055
4706773-1,2.2,befriedigend,345088.773,5683346.588,51.28036487956233,6.778798324298637
4706773-2,2.1,befriedigend,345088.773,5683346.588,51.28036487956233,6.778798324298637
4706774-1,2.2,befriedigend,345159.167,5683469.812,51.281491221997996,6.779753455528098
4706774-2,1.8,gut,345159.167,5683469.812,51.281491221997996,6.779753455528098
4706775-1,1.8,gut,345312.291,5683741.666,51.28397551556922,6.781829605938144
4706775-2,1.0,sehr gut,345312.291,5683741.666,51.28397551556922,6.781829605938144
4706780-0,2.0,befriedigend,342172.892,5682176.075,51.269047436522754,6.737540363740255
4706781-B1,1.8,gut,342384.293,5682182.33,51.26916213998191,6.740565520488307
4706781-B2,2.8,ausreichend,342384.293,5682182.33,51.26916213998191,6.740565520488307
4706782-0,2.3,befriedigend,342799.132,5682289.978,51.27024394299118,6.7464599979705095
4706784-0,2.0,befriedigend,343017.96,5682379.586,51.27110940119623,6.749555042443902
4706785-0,1.6,gut,343029.234,5682383.912,51.27115137629721,6.749714629679335
4706788-0,2.4,befriedigend,343051.356,5682390.672,51.271218208648804,6.750028533726259
4706789-0,2.3,befriedigend,343078.58,5682397.928,51.271290901669246,6.750415301431049
4706790-0,2.3,befriedigend,343080.529,5682398.429,51.27129593988425,6.750442998765795
4706791-0,2.2,befriedigend,343078.58,5682397.928,51.271290901669246,6.750415301431049
4706792-0,2.2,befriedigend,343109.786,5682406.434,51.27137592110931,6.750858559614814
4706793-0,2.3,befriedigend,343695.921,5682388.604,51.27137677611546,6.759262142275574
4706795-0,1.8,gut,347008.578,5683598.711,51.28314911540772,6.806195781621431
4706796-0,2.0,befriedigend,346909.691,5683345.024,51.280843054521156,6.804887625792027
4706797-2,1.7,gut,347120.681,5683338.537,51.28084142467352,6.807913341186299
4706797-3,2.7,ausreichend,347120.233,5683339.418,51.28084922065803,6.807906545532268
4706801-0,2.1,befriedigend,348050.115,5682521.543,51.273748931746,6.821577212340889
4707523-0,2.4,befriedigend,359858.883,5674081.946,51.20093231747995,6.994059159532052
4707524-A,2.2,befriedigend,360131.849,5674117.032,51.20131451908575,6.997950085708122
4707589-0,2.0,befriedigend,357048.754,5678725.156,51.241961888542285,6.952011536253522
4707592-0,2.3,befriedigend,350115.89,5682958.663,51.27822389142783,6.850987272749972
4707593-2,1.9,gut,350728.582,5683325.492,51.28168099283502,6.859612102955873
4707593-3,2.0,befriedigend,350728.582,5683325.492,51.28168099283502,6.859612102955873
4707594-2,2.1,befriedigend,351085.484,5683570.648,51.283977326202766,6.864623674259867
4707594-3,2.1,befriedigend,351085.484,5683570.648,51.283977326202766,6.864623674259867
4707595-0,1.0,sehr gut,351251.952,5683657.035,51.284797079221136,6.866973011565538
4707596-1,2.3,befriedigend,351525.128,5683785.525,51.28602294241019,6.870834003062576
4707596-2,2.0,befriedigend,351525.128,5683785.525,51.28602294241019,6.870834003062576
4707597-2,2.1,befriedigend,352462.45,5684548.956,51.293126633011546,6.8839501483952485
4707597-3,2.0,befriedigend,352462.45,5684548.956,51.293126633011546,6.8839501483952485
4707597-4,1.8,gut,352449.107,5684527.444,51.292929870922336,6.883767807487942
4707598-0,2.2,befriedigend,352825.519,5684810.07,51.29556694005385,6.889046005484795
4707601-2,2.3,befriedigend,358474.167,5673919.479,51.19913094567912,6.974315997677746
4707601-3,2.5,ausreichend,358474.167,5673919.479,51.19913094567912,6.974315997677746
4707622-2,1.8,gut,353569.383,5683613.622,51.28500743903116,6.900198318518136
4707622-3,2.3,befriedigend,353569.383,5683613.622,51.28500743903116,6.900198318518136
4707625-0,1.7,gut,354319.971,5681965.351,51.270388391367305,6.911625946702616
4707627-0,2.0,befriedigend,354503.835,5681396.274,51.265321566091835,6.914491401263231
4707644-0,2.8,ausreichend,353362.717,5684848.418,51.296050135325395,6.896729812797767
4707645-0,1.9,gut,353457.126,5684275.92,51.290929979801035,6.898317964042141
4707646-0,2.5,ausreichend,354092.352,5682421.593,51.27442998843471,6.908179048050227
4707647-1,2.2,befriedigend,354499.892,5680743.854,51.259457826886205,6.914700336784891
4707647-2,2.3,befriedigend,354499.892,5680743.854,51.259457826886205,6.914700336784891
4707651-0,2.3,befriedigend,354267.553,5679401.193,51.24733315797845,6.911919640147363
4707654-1,1.0,sehr gut,355846.655,5674084.975,51.199961256330475,6.936667403425999
4707654-2,2.3,befriedigend,355824.997,5674075.676,51.19987222717139,6.936361353272405
4707654-3,2.4,befriedigend,355824.997,5674075.676,51.19987222717139,6.936361353272405
4707655-3,1.8,gut,355705.126,5674447.911,51.20318699530138,6.93449713009994
4707655-4,2.0,befriedigend,355705.126,5674447.911,51.20318699530138,6.93449713009994
4707656-0,2.2,befriedigend,355469.593,5675004.176,51.208126224986394,6.9309038999433294
4707657-0,1.9,gut,355338.783,5675274.469,51.210522041834345,6.928923543483636
4707658-0,2.1,befriedigend,355235.768,5675487.283,51.2124083460913,6.927363852627996
4707659-0,2.3,befriedigend,354941.946,5676094.273,51.217788354142094,6.922914554558422
4707664-2,2.0,befriedigend,354501.069,5677005.835,51.22586765917532,6.916236138395405
4707664-3,2.1,befriedigend,354501.069,5677005.835,51.22586765917532,6.916236138395405
4707666-0,2.0,befriedigend,354241.701,5677558.402,51.230766948961076,6.9122994892461005
4707668-0,2.5,ausreichend,354141.611,5677901.758,51.23382682803252,6.910727134826919
4707670-0,2.3,befriedigend,354158.779,5678786.23,51.24177921326001,6.910612723455639
4707679-0,1.8,gut,354529.843,5681070.841,51.26240382016237,6.914996303654585
4707696-A,2.4,befriedigend,358222.324,5677675.768,51.23282446077889,6.969228680655496
4707698-0,1.2,sehr gut,359917.404,5677419.75,51.23094235031455,6.9935924189789525
4707708-0,1.2,sehr gut,353060.4,5684939.864,51.29679392608714,6.892359076197124
4707709-1,2.2,befriedigend,353329.826,5685120.603,51.2984875108339,6.896146544409813
4707709-2,2.0,befriedigend,353332.518,5685080.69,51.29812954724689,6.896201531996871
4708502-0,2.2,befriedigend,360656.857,5678112.772,51.237351344815146,7.003907149638126
4708504-0,2.2,befriedigend,361413.315,5679058.444,51.24603408034443,7.014370421247554
4708525-1,2.8,ausreichend,360441.966,5674195.3,51.20209373320284,7.002355719446912
4708525-2,2.2,befriedigend,360441.966,5674195.3,51.20209373320284,7.002355719446912
4708526-B1,2.7,ausreichend,361309.998,5674511.104,51.205143190955134,7.014650722625616
4708526-B2,2.7,ausreichend,361309.998,5674511.104,51.205143190955134,7.014650722625616
4708527-B2,2.5,ausreichend,362190.899,5674759.937,51.20759261986801,7.027157219839934
4708527-B3,2.5,ausreichend,362190.899,5674759.937,51.20759261986801,7.027157219839934
4708534-2,2.9,ausreichend,364534.197,5675964.036,51.218974464267504,7.060227744523489
4708534-3,2.9,ausreichend,364517.454,5675951.199,51.218855125188846,7.059992994970406
4708535-0,2.2,befriedigend,364830.089,5676094.936,51.220220996847345,7.064412757238879
4708536-0,3.0,nicht ausreichend,365195.2,5676187.536,51.221139527305056,7.06960301695206
4708537-0,2.8,ausreichend,365381.337,5676325.423,51.22242264961,7.072215089236378
4708538-0,2.9,ausreichend,365620.505,5676560.034,51.22458746746381,7.075550028386734
4708539-0,2.4,befriedigend,366173.805,5676696.111,51.22594039695,7.083418269062553
4708542-0,2.7,ausreichend,366522.904,5677068.144,51.22936565264712,7.088276306280629
4708545-2,2.9,ausreichend,366828.107,5677615.325,51.23435455139884,7.092441581592817
4708545-4,2.9,ausreichend,366849.192,5677569.838,51.23395067337697,7.092760331516653
4708545-5,2.9,ausreichend,366834.015,5677529.158,51.23358153439631,7.092558188664281
4708548-1,2.3,befriedigend,366733.328,5677885.978,51.23676482001979,7.090984076639851
4708548-2,2.5,ausreichend,366743.641,5677891.682,51.23681849138715,7.091129598024985
4708549-2,3.0,nicht ausreichend,366843.114,5677921.197,51.23710697062097,7.092542708557553
4708549-3,2.5,ausreichend,366853.254,5677920.784,51.23710562532987,7.0926880301089925
4708549-5,2.5,ausreichend,366891.573,5677914.178,51.23705519720731,7.09323907437112
4708549-6,2.7,ausreichend,366912.505,5677918.536,51.23709924618764,7.093537125153964
4708554-0,2.5,ausreichend,366894.01,5677943.684,51.23732094057832,7.093262997948
4708557-0,1.8,gut,366867.742,5678217.862,51.23977888927924,7.092785012075229
4708559-0,2.5,ausreichend,366925.977,5678325.546,51.24076024794977,7.09357875834553
4708560-0,2.2,befriedigend,366888.937,5678432.701,51.24171462374824,7.093008604668941
4708561-0,3.0,nicht ausreichend,366899.604,5678453.702,51.241905851646564,7.093153526314075
4708562-1,2.7,ausreichend,366906.521,5678500.51,51.242328135627666,7.093235164328931
4708564-0,2.8,ausreichend,366901.135,5678624.662,51.24344265037946,7.093111896026509
4708568-2,2.8,ausreichend,367186.655,5678960.563,51.24652799535816,7.097075463811556
4708574-A2,2.5,ausreichend,367622.806,5679240.482,51.24914507380361,7.1032173528050055
4708574-A3,2.5,ausreichend,367634.39,5679228.818,51.249042935991156,7.103387551559174
4708577-0,2.4,befriedigend,367821.647,5679433.749,51.250928121551375,7.105993422447961
4708578-2,2.0,befriedigend,367904.072,5679630.999,51.25271994517005,7.10710100334546
4708578-3,2.4,befriedigend,367904.072,5679630.999,51.25271994517005,7.10710100334546
4708580-0,2.7,ausreichend,368135.747,5679978.461,51.25589628058802,7.1102908551383806
4708581-2,2.3,befriedigend,368443.142,5680528.903,51.26091423690958,7.1144910551427065
4708581-4,2.7,ausreichend,368443.142,5680528.903,51.26091423690958,7.1144910551427065
4708583-B,3.0,nicht ausreichend,368585.783,5680657.307,51.262101133440055,7.116487060671393
4708585-3,1.8,gut,368949.144,5680763.708,51.26314103761477,7.121652988479198
4708585-4,1.7,gut,368949.144,5680763.708,51.26314103761477,7.121652988479198
4708587-1,2.7,ausreichend,369560.818,5680991.43,51.26532794207727,7.130332006581427
4708587-2,2.5,ausreichend,369560.818,5680991.43,51.26532794207727,7.130332006581427
4708589-B,2.4,befriedigend,369765.618,5681040.691,51.26581749762458,7.133247921239719
4708591-0,2.0,befriedigend,369963.696,5681084.166,51.266253446861406,7.1360697058064275
4708593-2,1.7,gut,370207.22,5681155.798,51.266952736248236,7.139532381397593
4708593-3,2.0,befriedigend,370207.22,5681155.798,51.266952736248236,7.139532381397593
4708598-2,2.7,ausreichend,370875.426,5681411.846,51.269405717536856,7.149012687144548
4708603-0,2.8,ausreichend,371269.635,5681519.209,51.270459815505085,7.154621821451448
4708610-3,1.7,gut,372038.504,5681732.004,51.2725454677671,7.165561472676474
4708610-4,1.8,gut,372038.504,5681732.004,51.2725454677671,7.165561472676474
4708719-0,2.3,befriedigend,362274.527,5679431.368,51.24959406739644,7.026558253268578
4708744-0,2.3,befriedigend,363067.216,5674769.012,51.207884942597126,7.039691006435523
4708780-0,2.5,ausreichend,366527.295,5676978.554,51.2285615220334,7.0883725293025766
4708790-0,2.0,befriedigend,366896.209,5677965.702,51.23751933264044,7.093286297225022
4708797-1,3.0,nicht ausreichend,366776.543,5679361.432,51.250035008705545,7.091053747034026
4708797-2,2.8,ausreichend,366776.543,5679361.432,51.250035008705545,7.091053747034026
4708798-2,2.0,befriedigend,366591.791,5679925.899,51.25506474099644,7.088197596936902
4708798-3,2.2,befriedigend,366591.791,5679925.899,51.25506474099644,7.088197596936902
4708856-2,2.3,befriedigend,365735.455,5682747.502,51.280221511889955,7.074873729958467
4708856-3,2.2,befriedigend,365735.455,5682747.502,51.280221511889955,7.074873729958467
4708858-2,2.2,befriedigend,365615.721,5683059.669,51.28299871704321,7.073040564214085
4708858-3,2.3,befriedigend,365615.721,5683059.669,51.28299871704321,7.073040564214085
4708859-A1,2.1,befriedigend,366545.119,5680100.608,51.25662394477411,7.087463997435696
4708859-A2,2.1,befriedigend,366545.119,5680100.608,51.25662394477411,7.087463997435696
4708861-2,2.3,befriedigend,366263.911,5681105.263,51.26558694915304,7.083060790151013
4708861-3,1.8,gut,366263.911,5681105.263,51.26558694915304,7.083060790151013
4708862-2,2.3,befriedigend,366203.294,5681549.619,51.26956617010222,7.082026159937685
4708862-3,2.0,befriedigend,366203.294,5681549.619,51.26956617010222,7.082026159937685
4708863-1,2.1,befriedigend,365916.951,5682383.729,51.27699502954495,7.077611008522732
4708863-2,2.0,befriedigend,365916.951,5682383.729,51.27699502954495,7.077611008522732
4708864-1,1.7,gut,365392.992,5684191.386,51.29311680846934,7.069422189987016
4708864-2,1.7,gut,365392.992,5684191.386,51.29311680846934,7.069422189987016
4708884-0,2.2,befriedigend,361413.315,5679058.444,51.24603408034443,7.014370421247554
4708885-2,2.2,befriedigend,362421.995,5674756.333,51.207615943382784,7.030464820358518
4708885-3,2.0,befriedigend,362421.995,5674756.333,51.207615943382784,7.030464820358518
4708885-5,1.9,gut,362419.994,5674756.387,51.207615946677464,7.030436171941975
4708886-B2,2.0,befriedigend,362702.124,5674748.299,51.207611150447,7.034475624558686
4708886-B3,1.8,gut,362702.124,5674748.299,51.207611150447,7.034475624558686
4708932-2,2.3,befriedigend,363668.739,5675026.288,51.210340968393446,7.048199178563589
4708932-3,2.0,befriedigend,363668.739,5675026.288,51.210340968393446,7.048199178563589
4708978-0,1.7,gut,363495.305,5674939.539,51.209519932451876,7.045750750307198
4709501-1,2.4,befriedigend,378470.205,5683424.22,51.289162994869386,7.25714283980818
4709501-2,2.7,ausreichend,378470.205,5683424.22,51.289162994869386,7.25714283980818
4709501-3,2.4,befriedigend,378470.205,5683424.22,51.289162994869386,7.25714283980818
4709503-1,2.0,befriedigend,378754.515,5684066.566,51.294996940302696,7.260999970593091
4709503-2,2.3,befriedigend,378754.515,5684066.566,51.294996940302696,7.260999970593091
4709503-3,2.0,befriedigend,378754.515,5684066.566,51.294996940302696,7.260999970593091
4709611-1,1.6,gut,372218.547,5681832.938,51.27349301205046,7.168105043549136
4709611-2,1.6,gut,372218.547,5681832.938,51.27349301205046,7.168105043549136
4709612-0,2.8,ausreichend,372715.168,5682291.079,51.277721710731726,7.175057621939697
4709617-1,2.7,ausreichend,373079.401,5682506.39,51.27973808345907,7.180200489460445
4709617-2,2.7,ausreichend,373079.401,5682506.39,51.27973808345907,7.180200489460445
4709620-1,2.5,ausreichend,373255.293,5682613.728,51.28074194811679,7.182683004865367
4709620-2,2.5,ausreichend,373255.293,5682613.728,51.28074194811679,7.182683004865367
4709621-2,2.1,befriedigend,373491.071,5682746.962,51.2819918056554,7.186014685327602
4709621-3,2.2,befriedigend,373491.071,5682746.962,51.2819918056554,7.186014685327602
4709622-2,2.4,befriedigend,373627.242,5682831.919,51.28278558753372,7.187936110641034
4709622-3,2.8,ausreichend,373627.242,5682831.919,51.28278558753372,7.187936110641034
4709623-2,2.3,befriedigend,374120.509,5683305.832,51.287154144680684,7.1948382912501785
4709623-3,2.2,befriedigend,374120.509,5683305.832,51.287154144680684,7.1948382912501785
4709624-0,2.8,ausreichend,374477.887,5683442.625,51.28846246395563,7.199912434390394
4709625-A,2.9,ausreichend,374675.167,5683507.578,51.2890896847077,7.202717297180561
4709628-2,3.0,nicht ausreichend,374897.445,5683659.719,51.290505945292274,7.205850003444105
4709628-3,3.0,nicht ausreichend,374897.445,5683659.719,51.290505945292274,7.205850003444105
4709630-2,2.7,ausreichend,375029.289,5683866.116,51.29238991737715,7.207667600297178
4709630-3,2.3,befriedigend,375029.289,5683866.116,51.29238991737715,7.207667600297178
4709632-2,2.3,befriedigend,375263.977,5684178.061,51.29524503074751,7.210922742729932
4709632-3,2.3,befriedigend,375263.977,5684178.061,51.29524503074751,7.210922742729932
4709634-0,2.0,befriedigend,375626.329,5684322.05,51.29661842620337,7.2160670460800675
4709635-0,2.3,befriedigend,375827.556,5684530.427,51.298535177488894,7.218879319411357
4709642-0,1.2,sehr gut,376577.923,5679892.348,51.25701232523494,7.231239026308022
4709660-0,2.7,ausreichend,381756.754,5673301.783,51.19887251260949,7.307595995783436
4709700-1,2.3,befriedigend,378534.489,5682713.163,51.28278580113494,7.2583061030806775
4709700-2,3.4,nicht ausreichend,378534.489,5682713.163,51.28278580113494,7.2583061030806775
4709700-3,3.5,ungenŸgend,378534.489,5682713.163,51.28278580113494,7.2583061030806775
4709700-4,2.7,ausreichend,378534.489,5682713.163,51.28278580113494,7.2583061030806775
4709701-2,2.0,befriedigend,378628.067,5682165.893,51.277886931865844,7.259833171964211
4709701-3,1.0,sehr gut,378628.067,5682165.893,51.277886931865844,7.259833171964211
4709711-0,2.0,befriedigend,376388.055,5678275.593,51.242440099242906,7.229077818613275
4709719-0,1.7,gut,376499.404,5677370.664,51.234330859720565,7.2309843003949315
4709721-1,2.3,befriedigend,377266.687,5676081.327,51.22290796965584,7.242410867513888
4709721-2,2.2,befriedigend,377266.687,5676081.327,51.22290796965584,7.242410867513888
4709722-0,2.3,befriedigend,377443.371,5675910.225,51.221408077436685,7.244998276043007
4709723-2,1.7,gut,377754.074,5675532.488,51.21807961221721,7.249574089900696
4709723-3,2.5,ausreichend,377754.074,5675532.488,51.21807961221721,7.249574089900696
4709724-2,2.3,befriedigend,377849.197,5675342.174,51.21638943525542,7.2510002978256
4709724-3,2.1,befriedigend,377850.777,5675338.499,51.21635674247906,7.251024161398262
4709725-2,2.5,ausreichend,376677.574,5679966.89,51.25770385879795,7.232640698611223
4709726-2,2.4,befriedigend,377799.997,5674096.089,51.20517912236258,7.2507206958739845
4709726-3,2.2,befriedigend,377799.997,5674096.089,51.20517912236258,7.2507206958739845
4709729-0,2.3,befriedigend,377947.269,5674965.878,51.21302826672356,7.252531896611298
4709730-2,2.2,befriedigend,377958.494,5674691.595,51.21056541370205,7.252785853901585
4709730-3,2.1,befriedigend,377958.494,5674691.595,51.21056541370205,7.252785853901585
4709731-0,2.0,befriedigend,377617.398,5673811.343,51.20258073729156,7.248205232995135
4709800-0,1.9,gut,376719.532,5676597.008,51.227424943099,7.234401995726782
4709802-0,2.0,befriedigend,376405.571,5677355.741,51.23417641721295,7.229646078423819
4709803-0,2.0,befriedigend,376330.491,5678136.436,51.24117690384585,7.228301615488705
4709830-1,1.8,gut,376223.427,5679466.475,51.253107816617,7.226308683640411
4709830-2,1.0,sehr gut,376223.427,5679466.475,51.253107816617,7.226308683640411
4709833-E,2.0,befriedigend,376559.693,5679878.189,51.25688112012406,7.230982791362704
4709835-2,2.0,befriedigend,378411.729,5681700.966,51.2736620809843,7.256891155634643
4709836-2,2.5,ausreichend,378128.843,5681303.154,51.27002615374601,7.252973311679053
4709836-3,2.5,ausreichend,378128.843,5681303.154,51.27002615374601,7.252973311679053
4709837-1,2.0,befriedigend,377188.936,5680379.942,51.26152669141871,7.239823599387506
4709837-2,1.0,sehr gut,377188.936,5680379.942,51.26152669141871,7.239823599387506
4709901-0,2.3,befriedigend,378833.653,5682999.405,51.28542223775309,7.262496597862225
4709904-0,2.0,befriedigend,382889.912,5681158.168,51.26972130670179,7.321238801664066
4709930-0,2.8,ausreichend,378874.837,5682970.807,51.285173960960684,7.263096575990855
4709931-0,2.9,ausreichend,378792.011,5682870.216,51.28425223725853,7.261943594062128
4709932-0,2.8,ausreichend,378370.08,5682899.544,51.28442589090223,7.255886350066099
4710515-0,2.3,befriedigend,384829.753,5673483.914,51.201137347162145,7.351501307450267
4710518-0,1.9,gut,387537.145,5673455.07,51.20141749758992,7.390246224676188
4710519-0,2.5,ausreichend,385109.421,5673473.501,51.201100064591046,7.355505921460503
4710521-0,2.0,befriedigend,385872.906,5673381.305,51.20042439789912,7.366458654842756
4711500-0,1.0,sehr gut,398032.481,5674100.608,51.209190298895784,7.540234353272381
4711509-0,2.7,ausreichend,397728.533,5683709.263,51.29550974133254,7.533138328855468
4711522-0,1.8,gut,400958.513,5673631.217,51.20548569809099,7.582239017317355
4711523-0,2.0,befriedigend,400904.996,5673385.561,51.20326810913784,7.581541025991424
4711525-0,2.5,ausreichend,400664.577,5672898.584,51.198848709858765,7.578235561198084
4711526-0,2.6,ausreichend,401105.35,5673648.09,51.20566282017316,7.584335623192182
4711527-0,3.0,nicht ausreichend,399970.248,5673975.688,51.20841005109721,7.568000852344362
4711528-0,2.0,befriedigend,399584.129,5676752.582,51.23330469135417,7.561697285291933
4711529-0,2.0,befriedigend,401862.725,5673639.663,51.205717702525455,7.5951761473250325
4711540-0,1.2,sehr gut,399750.491,5674563.698,51.2136573454694,7.564691581325698
4711593-0,2.1,befriedigend,400056.086,5673988.765,51.20854263342475,7.569225631857397
4711594-0,2.2,befriedigend,397356.904,5682476.602,51.28436237331983,7.528164351997667
4711611-0,1.6,gut,397020.341,5678092.075,51.24488864989318,7.52460266984845
4711696-1,2.3,befriedigend,406743.375,5676148.229,51.229086776209016,7.664368740097598
4711696-2,2.2,befriedigend,406743.375,5676148.229,51.229086776209016,7.664368740097598
4711697-0,3.0,nicht ausreichend,406368.883,5676480.331,51.232010946070076,7.658920007697619
4711698-0,2.8,ausreichend,405718.6,5676892.884,51.23561257461156,7.649500174455149
4711699-0,2.2,befriedigend,405389.447,5677361.556,51.23977126838107,7.644662940071042
4711700-0,2.8,ausreichend,405053.308,5677789.358,51.243561185480814,7.6397356127072475
4711701-0,3.0,nicht ausreichend,403718.122,5678510.819,51.24982294796159,7.620418765989073
4711702-1,2.2,befriedigend,403398.173,5679027.076,51.25440972211364,7.615696418632294
4711703-0,2.5,ausreichend,402797.153,5679547.95,51.258989943233004,7.606944999863918
4711704-1,2.8,ausreichend,402495.115,5680233.25,51.26509881088256,7.602430904313894
4711704-2,2.3,befriedigend,402495.115,5680233.25,51.26509881088256,7.602430904313894
4711705-0,2.1,befriedigend,402338.587,5681060.724,51.272510504200845,7.599962002603801
4711706-0,2.4,befriedigend,402167.299,5681347.749,51.2750612972101,7.597428698968945
4711707-0,2.9,ausreichend,401532.988,5681952.655,51.280389730211155,7.588171199594166
4711708-2,1.8,gut,400958.338,5682629.08,51.28637069297825,7.579746968013314
4711709-0,1.7,gut,400632.3,5682828.008,51.28810211847344,7.57501779488165
4711710-0,1.4,sehr gut,399941.902,5682934.361,51.28893726660081,7.56509066445455
4711711-0,2.2,befriedigend,399302.372,5683351.36,51.29257302356367,7.555804827015006
4712517-0,2.6,ausreichend,418043.373,5681998.619,51.28341779660147,7.824829209250151
4712518-0,3.0,nicht ausreichend,413058.805,5678934.313,51.255130777607846,7.754118693168834
4712521-0,2.4,befriedigend,413187.562,5677007.312,51.23782666179166,7.756430691018958
4712522-0,2.3,befriedigend,413384.556,5677174.822,51.239362522967284,7.759211360950553
4712529-0,2.7,ausreichend,413390.47,5679182.572,51.257413103396956,7.758810203875009
4712568-0,2.5,ausreichend,407313.617,5683382.982,51.2942177656413,7.670658455667025
4712580-A,2.9,ausreichend,414157.563,5679434.526,51.25979419815275,7.769740116069169
4712585-0,2.8,ausreichend,413740.56,5678645.088,51.252634194910115,7.763955631881044
4712586-0,2.4,befriedigend,413892.299,5678814.214,51.25417757634942,7.766088714991062
4712596-0,2.9,ausreichend,407471.623,5682914.593,51.290032819932435,7.673045376597507
4712600-0,2.3,befriedigend,414346.345,5679645.313,51.26171757699922,7.772394516817254
4712691-1,2.5,ausreichend,407504.848,5673004.279,51.200947338300246,7.6760824451007466
4712691-2,2.5,ausreichend,407504.848,5673004.279,51.200947338300246,7.6760824451007466
4712692-0,2.5,ausreichend,407434.576,5673513.905,51.205517380806114,7.674945441139729
4712693-0,1.8,gut,407338.86,5673760.167,51.20771569868137,7.673512076604151
4712694-1,2.4,befriedigend,407024.882,5674621.439,51.21540728491896,7.668795368812922
4712694-2,2.4,befriedigend,407024.882,5674621.439,51.21540728491896,7.668795368812922
4712695-1,2.8,ausreichend,407039.497,5675100.833,51.21971928963133,7.6688802696114315
4712695-2,2.7,ausreichend,407039.497,5675100.833,51.21971928963133,7.6688802696114315
4713504-0,3.0,nicht ausreichend,419703.085,5676514.313,51.23434873108793,7.849853679849522
4713509-0,3.0,nicht ausreichend,425148.914,5675125.574,51.222603611398654,7.928132857302854
4713528-0,1.9,gut,427074.645,5674545.832,51.21764063014088,7.955822274670675
4713564-0,2.9,ausreichend,421293.744,5676308.754,51.23272231793888,7.872678138318843
4713570-0,1.7,gut,419279.48,5676464.066,51.23383722235841,7.843798747591067
4713576-0,1.8,gut,428004.703,5672790.787,51.201979561119735,7.969489200538686
4713584-0,1.8,gut,419896.011,5676527.509,51.234494486188886,7.852613541584099
4713589-0,1.0,sehr gut,428205.815,5673601.396,51.20929284402162,7.972205127706049
4715519-0,2.2,befriedigend,444597.272,5678029.027,51.250928491477396,8.206150382659672
4715563-0,2.0,befriedigend,446133.009,5678850.041,51.25845761465413,8.228029722407646
4715564-0,1.0,sehr gut,446555.88,5679195.719,51.26160550941635,8.234037667768133
4715572-0,2.0,befriedigend,441891,5678274.616,51.25286725246077,8.167337404147313
4715573-0,2.3,befriedigend,443267.829,5679310.963,51.262323909432794,8.186899908192645
4715578-0,1.8,gut,444630.777,5676650.015,51.23853269172458,8.206843717603668
4715581-0,1.0,sehr gut,444728.925,5676582.559,51.23793569436824,8.208259941179888
4715582-0,1.1,sehr gut,444796.684,5677344.539,51.24479342291847,8.209112982785577
4715583-0,2.2,befriedigend,444450.468,5677933.058,51.25005132798483,8.20406198561506
4717504-0,1.7,gut,467152.544,5676129.061,51.23558983714802,8.529496955488272
4717505-0,1.9,gut,467055.167,5676453.185,51.23849868965436,8.528072372196423
4717506-0,2.0,befriedigend,467155.369,5678275.14,51.25488715041014,8.52934050072732
4717507-0,2.0,befriedigend,467068.971,5678852.219,51.26007114354259,8.52804934531722
4717508-0,1.2,sehr gut,467028.176,5679045.271,51.26180466841842,8.527446915035405
4717509-1,2.1,befriedigend,466280.254,5680919.823,51.278616437962036,8.516551241487537
4717509-2,2.0,befriedigend,466280.254,5680919.823,51.278616437962036,8.516551241487537
4717523-0,1.0,sehr gut,467383.259,5672585.93,51.20374373093611,8.533123950451587
4717860-0,2.0,befriedigend,473192.66,5682505.484,51.29324171640225,8.615534469630338
4717881-B,2.0,befriedigend,475787.997,5681047.958,51.28025208715181,8.652854326524619
4718714-0,2.0,befriedigend,479445.552,5681023.67,51.28017741973523,8.705296026666689
4718718-0,1.3,sehr gut,485627.605,5681932.637,51.28854038951702,8.793895260892352
4718758-0,1.3,sehr gut,481523.844,5682346.77,51.2921458891957,8.735025185002812
4719513-1,2.2,befriedigend,494190.67,5678680.423,51.25944800955613,8.91674497787627
4719514-0,1.7,gut,497659.167,5677634.914,51.25007147948041,8.966459737283433
4719515-0,2.0,befriedigend,497824.18,5677489.258,51.24876237777166,8.968824985675484
4719517-0,2.3,befriedigend,499885.909,5677859.102,51.25209219648709,8.998365193164583
4719528-0,2.3,befriedigend,492590.169,5675455.233,51.23042820062996,8.893874581603066
4719580-0,2.2,befriedigend,492767.172,5674174.73,51.21891601190311,8.89643550128675
4719582-0,2.5,ausreichend,491594.815,5682004.057,51.28930194681647,8.879465003356502
4719583-0,2.0,befriedigend,491704.048,5681773.1,51.28722677527084,8.881036827263081
4719584-0,2.0,befriedigend,492507.128,5681048.108,51.28071874745777,8.89256810607483
4719585-0,2.2,befriedigend,492795.115,5680811.397,51.2785939451758,8.896701995564785
4719586-0,1.8,gut,493104.168,5680041.981,51.27167913439053,8.901147796618156
4719587-0,2.0,befriedigend,493295.981,5679432.677,51.26620251828947,8.903908871521022
