bauwerksnr,zustandsnote,zustandsklasse,geo_e,geo_n,latitude,longitude
4437780-0,1.4,sehr gut,706104.103,5717349.156,51.56948738326532,11.974081935143222
4438514-A1,1.0,sehr gut,710047.822,5709959.267,51.50167781503668,12.026497156433024
4438514-A2,1.7,gut,710047.822,5709959.267,51.50167781503668,12.026497156433024
4438782-0,2.0,befriedigend,707919.547,5716509.343,51.5612800773193,11.999743599449824
4438791-A2,2.0,befriedigend,708925.59,5714331.613,51.54135411239159,12.012943446361795
4438797-A1,1.9,gut,711238.134,5710513.852,51.50621394156875,12.043954008202132
4439503-0,1.9,gut,730558.286,5715952.238,51.54748283338535,12.325434185396603
4439771-0,1.0,sehr gut,727439.66,5719670.173,51.58212350485075,12.282938163950629
4439840-0,2.0,befriedigend,720493.336,5715548.381,51.54787887621582,12.180256468002243
4441501-0,2.0,befriedigend,747736.775,5721421.284,51.58928569660215,12.576559529653563
4441502-0,2.0,befriedigend,747863.761,5721506.617,51.58999565117983,12.578449212955226
4443501-2,1.3,sehr gut,775009.781,5718607.407,51.55140177043488,12.967130941441047
4443502-0,1.3,sehr gut,774838.712,5718541.444,51.550893392997445,12.96461804257648
4443504-0,1.5,gut,771506.333,5716786.911,51.53676679742797,12.91531607094615
4443510-0,1.7,gut,766457.221,5719870.928,51.566839631108365,12.845017496314972
4444600-0,1.4,sehr gut,779850.065,5721984.874,51.57931645258734,13.039456984525437
4444601-0,2.0,befriedigend,779850.065,5721984.874,51.57931645258734,13.039456984525437
4444604-B,1.0,sehr gut,777883.026,5719418.888,51.55727335581215,13.009110980039821
4446533-0,2.0,befriedigend,807148.146,5716382.287,51.51488763328619,13.427388955042964
4446534-0,2.0,befriedigend,807029.354,5716764.173,51.51837572050168,13.426014582643814
4446543-0,2.0,befriedigend,804753.455,5719244.797,51.54184677309725,13.395455556770429
4446555-0,1.8,gut,805635.166,5716308.313,51.515044498557444,13.405585496184784
4449500-0,2.0,befriedigend,842169.706,5726799.745,51.58810594271116,13.940420170426972
4449504-2,1.9,gut,841296.84,5723987.47,51.563441522148686,13.925137106983566
4449505-1,1.8,gut,840468.16,5722597.364,51.55148863811384,13.911881126234949
4449505-2,1.3,sehr gut,840468.16,5722597.364,51.55148863811384,13.911881126234949
4449506-2,2.0,befriedigend,840368.566,5720936.872,51.53667293827924,13.908845160676915
4449507-1,1.9,gut,840248.113,5720265.361,51.53072963576621,13.906466445799303
4449507-2,1.8,gut,840248.113,5720265.361,51.53072963576621,13.906466445799303
4449508-1,2.0,befriedigend,840218.552,5719397.668,51.52297401938279,13.905204452757877
4449508-2,1.8,gut,840218.552,5719397.668,51.52297401938279,13.905204452757877
4449509-1,1.7,gut,840254.41,5719190.984,51.52110081028084,13.905519975912831
4449509-2,1.8,gut,840254.41,5719190.984,51.52110081028084,13.905519975912831
4449510-1,2.0,befriedigend,840330.996,5718693.636,51.51659910517896,13.906139860852857
4449510-2,1.8,gut,840330.996,5718693.636,51.51659910517896,13.906139860852857
4449511-1,2.0,befriedigend,840175.997,5717145.021,51.50281869530926,13.902421347206996
4449511-2,1.9,gut,840175.997,5717145.021,51.50281869530926,13.902421347206996
4449513-0,2.0,befriedigend,842578.717,5727279.217,51.59215276721475,13.946769648629004
4449514-0,2.0,befriedigend,841650.181,5725386.73,51.57576275861332,13.93157516657209
4449517-0,2.0,befriedigend,840427.808,5722359.539,51.54938238711036,13.911071300244895
4449518-0,1.8,gut,840413.078,5721758.206,51.544004153564025,13.910278309479018
4449524-1,1.2,sehr gut,842357.641,5727016.905,51.589937224450296,13.943334457675121
4449524-2,2.0,befriedigend,842357.641,5727016.905,51.589937224450296,13.943334457675121
4449525-1,1.1,sehr gut,841418.307,5724205.527,51.56532149571313,13.927094626011112
4449525-2,1.0,sehr gut,841418.307,5724205.527,51.56532149571313,13.927094626011112
4449526-2,1.3,sehr gut,840406.322,5721424.542,51.54101905212509,13.909858760510529
4449533-0,2.0,befriedigend,843934.56,5717999.302,51.50819862114465,13.957203257867297
4449534-0,1.4,sehr gut,843977.907,5717536.879,51.50402985165315,13.9573748539764
4449535-0,1.9,gut,843946.298,5717254.909,51.501523168608465,13.956646422329074
4450512-0,1.9,gut,848310.555,5721003.807,51.53243240458892,14.022983848007936
4451509-0,1.9,gut,869100.004,5725474.437,51.55926402420146,14.326120221587109
4451510-0,1.9,gut,868833.272,5720974.257,51.519148688287736,14.317578208566516
4451511-0,1.9,gut,869141.258,5723108.265,51.53805318466072,14.324232363939807
4451512-0,1.8,gut,869329.802,5725006.787,51.554927003463895,14.32893007551316
4451515-0,1.8,gut,859323.15,5722688.788,51.54062677604677,14.18282668479922
4451600-0,1.8,gut,867254.906,5721187.828,51.522088295530075,14.295149528409606
4452514-0,2.0,befriedigend,872596.241,5726813.494,51.56895495981402,14.377751169423174
4452518-0,1.3,sehr gut,869504.792,5726649.812,51.56952200456802,14.333168562002113
4452521-0,2.0,befriedigend,870646.144,5728834.619,51.58833286451211,14.351868453494912
4453504-0,1.2,sehr gut,892027.282,5727772.25,51.564375795755645,14.657836938640918
4453506-0,2.0,befriedigend,890713.212,5728620.303,51.5728751707361,14.63991283301458
4454600-0,1.7,gut,896639.767,5721939.901,51.508973262734735,14.717487192617174
4454613-0,1.0,sehr gut,897032.087,5725079.122,51.536784040242175,14.72664558657442
4503500-0,2.0,befriedigend,307968.728,5700306.517,51.42139134338834,6.23799807994871
4503501-0,2.0,befriedigend,307968.728,5700306.517,51.42139134338834,6.23799807994871
4503507-0,2.0,befriedigend,310847.57,5701663.077,51.43454340346093,6.2786299293712275
4503509-0,2.0,befriedigend,310801.067,5703164.079,51.44800936722505,6.277159559567733
4503512-0,1.8,gut,309085.401,5701057.036,51.428509287648296,6.253635066021767
4503526-0,2.0,befriedigend,313942.453,5708661.68,51.498429133981446,6.319420461948156
4504500-0,1.8,gut,325992.749,5697654.038,51.40338289306061,6.498261263856019
4504531-0,1.8,gut,317522.569,5704593.164,51.46305144930313,6.373043011268049
4504533-0,1.2,sehr gut,314932.529,5707828.042,51.49126637180928,6.33410521309353
4504540-0,2.0,befriedigend,325338.094,5705959.16,51.477787954029296,6.484761611743972
4504622-1,1.9,gut,325565.905,5699486.719,51.41971520969667,6.491229300997354
4504622-2,1.8,gut,325565.905,5699486.719,51.41971520969667,6.491229300997354
4504626-1,1.8,gut,324319.835,5698656.985,51.41187685372569,6.473737691613212
4504626-2,2.0,befriedigend,324319.835,5698656.985,51.41187685372569,6.473737691613212
4504629-0,2.0,befriedigend,323035.68,5698551.263,51.41052787614453,6.455343930969793
4504630-1,1.8,gut,320520.692,5698396.791,51.408349941031325,6.419297004707046
4504630-2,1.8,gut,320520.692,5698396.791,51.408349941031325,6.419297004707046
4504631-1,1.2,sehr gut,320384.328,5698379.911,51.40815514339498,6.41734693676975
4504633-1,1.7,gut,318726.373,5698016.951,51.404367355460955,6.393719428815416
4504633-2,1.9,gut,318726.373,5698016.951,51.404367355460955,6.393719428815416
4504635-1,1.6,gut,317658.925,5697621.453,51.40047268467143,6.37859253420257
4504635-2,1.7,gut,317658.925,5697621.453,51.40047268467143,6.37859253420257
4505501-2,2.0,befriedigend,331725.312,5707875.417,51.49693894545323,6.57573799740955
4505502-2,2.0,befriedigend,331710.221,5707214.964,51.4910011543963,6.575835711001414
4505502-3,2.0,befriedigend,331710.221,5707214.964,51.4910011543963,6.575835711001414
4505503-2,2.0,befriedigend,331761.485,5706966.388,51.4887832780008,6.5766919041140195
4505503-3,2.0,befriedigend,331746.663,5706971.032,51.488820588633374,6.576476400171437
4505505-3,2.0,befriedigend,331837.889,5706615.83,51.48565669253373,6.577958329452802
4505507-1,2.0,befriedigend,332091.588,5706019.816,51.48037763321251,6.58189222378107
4505508-0,2.0,befriedigend,332266.971,5705615.347,51.47679600974302,6.584607609797263
4505509-0,1.1,sehr gut,332412.37,5705192.827,51.47304326961603,6.586899793132505
4505511-0,2.0,befriedigend,332609.778,5704357.58,51.46559799977403,6.590135140857158
4505514-2,1.8,gut,332927.556,5702454.678,51.448596475765235,6.595604615890188
4505514-3,1.2,sehr gut,332927.556,5702454.678,51.448596475765235,6.595604615890188
4505515-3,2.0,befriedigend,333035.653,5702261.987,51.44689723956855,6.597249717221596
4505517-1,2.0,befriedigend,333336.14,5701672.306,51.44168809157137,6.601847547162713
4505518-0,1.9,gut,333441.505,5701328.803,51.43863306909086,6.603523836116198
4505521-0,2.0,befriedigend,333503.415,5700595.149,51.4320601473256,6.6047586969950665
4505526-2,1.7,gut,333517.923,5699569.035,51.422845823733944,6.605449377289981
4505526-3,2.0,befriedigend,333517.923,5699569.035,51.422845823733944,6.605449377289981
4505527-2,1.9,gut,333515.14,5699226.365,51.419766462553646,6.605570349759997
4505529-1,1.7,gut,333431.308,5698185.785,51.4103932730905,6.604854653169911
4505569-0,2.0,befriedigend,330180.395,5706215.065,51.48156116007732,6.554301402742796
4505589-0,2.0,befriedigend,337624.253,5701012.007,51.437001181835726,6.6637968412436575
4505591-0,1.8,gut,336732.928,5700995.68,51.436598340169546,6.650991861820116
4505598-2,1.7,gut,333925.693,5701041.464,51.436193760407356,6.610618671636534
4505598-3,1.5,gut,333948.337,5700905.067,51.434975006179066,6.6110081121401745
4505599-2,2.0,befriedigend,333866.734,5701071.861,51.436449561812914,6.609756936123944
4505603-1,2.0,befriedigend,333496.418,5701062.303,51.43625498608322,6.604438506995992
4505609-0,2.0,befriedigend,331918.809,5700743.534,51.43292540975121,6.581913652980802
4505610-1,2.0,befriedigend,331652.491,5700649.798,51.43200424591245,6.578130518560296
4505612-2,1.0,sehr gut,330160.136,5700355.243,51.4289127484751,6.556823412692913
4505616-2,1.8,gut,328351.106,5700223.262,51.427182080127,6.530889970963502
4505616-3,1.7,gut,328351.106,5700223.262,51.427182080127,6.530889970963502
4505618-3,2.0,befriedigend,327119.343,5700183.667,51.42645200082508,6.513208677183259
4505647-0,1.0,sehr gut,331963.919,5707075.298,51.489821880972386,6.579553126648891
4505731-1,1.7,gut,334283.407,5707522.883,51.49452743452092,6.6127222561520105
4505731-2,1.0,sehr gut,334283.407,5707522.883,51.49452743452092,6.6127222561520105
4505732-0,1.3,sehr gut,335292.034,5707446.275,51.49413391364745,6.62727463157746
4505733-2,2.0,befriedigend,335656.226,5707388.643,51.4937221199341,6.632543067796021
4505733-3,2.0,befriedigend,335656.226,5707388.643,51.4937221199341,6.632543067796021
4505734-2,1.5,gut,335752.242,5707367.36,51.493558812047176,6.633934863346048
4505735-2,1.8,gut,335813.069,5707354.274,51.49345891283679,6.634816388807666
4505735-3,1.8,gut,335813.069,5707354.274,51.49345891283679,6.634816388807666
4505736-1,1.8,gut,336197.111,5707256.338,51.49269043364279,6.640389078625695
4505736-2,1.8,gut,336197.111,5707256.338,51.49269043364279,6.640389078625695
4505740-2,1.6,gut,337878.599,5706224.353,51.483903422688094,6.665063361802941
4505740-3,2.0,befriedigend,337878.599,5706224.353,51.483903422688094,6.665063361802941
4506513-0,2.0,befriedigend,347870.18,5701221.43,51.44172694239587,6.811001994812846
4506515-0,2.0,befriedigend,347581.668,5701322.163,51.44255449192774,6.8068104845875395
4506527-2,2.0,befriedigend,348462.932,5706694.48,51.49106257992316,6.8171782245393056
4506527-3,2.0,befriedigend,348428.356,5706726.366,51.49133981502171,6.816666870232178
4506539-3,2.0,befriedigend,348178.088,5703653.54,51.463662684396176,6.814385271594695
4506540-3,2.0,befriedigend,348099.978,5703532.08,51.46255038104539,6.8133138702839116
4506543-1,2.0,befriedigend,347824.648,5703290.21,51.46030317311123,6.809457545135922
4506549-2,1.1,sehr gut,346482.611,5701939.911,51.447808227336836,6.790740488689033
4506551-3,2.0,befriedigend,345942.147,5701866.792,51.44700448292262,6.783000783379725
4506564-2,1.9,gut,344078.489,5700841.525,51.43728252395923,6.756655020729623
4506586-0,2.0,befriedigend,338079.551,5701190.784,51.43873769000508,6.670259920490208
4506602-4,1.7,gut,345196.039,5706006.891,51.48399971105364,6.770459527057916
4506618-2,1.9,gut,346835.437,5706027.136,51.48462794670184,6.794043006478564
4506619-2,2.0,befriedigend,346931.034,5706007.486,51.48447727017272,6.7954272663574145
4506619-3,1.9,gut,346931.034,5706007.486,51.48447727017272,6.7954272663574145
4506657-B2,1.9,gut,348565.436,5707119.673,51.494910491945,6.818471165531065
4506659-0,1.9,gut,347649.34,5700266.915,51.43309104368875,6.808237520221535
4506665-1,2.0,befriedigend,346850.496,5699009.128,51.42157423850948,6.797297922121245
4506665-2,1.7,gut,346850.496,5699009.128,51.42157423850948,6.797297922121245
4506668-0,2.0,befriedigend,346860.572,5698388.45,51.41600004228069,6.797710879598926
4506722-2,1.8,gut,337948.243,5706156.433,51.48331316784753,6.666096673955808
4506722-3,1.0,sehr gut,337948.243,5706156.433,51.48331316784753,6.666096673955808
4506723-3,1.9,gut,338120.261,5706018.501,51.48212320233234,6.668635129602793
4506726-0,2.0,befriedigend,338217.513,5705966.519,51.481684003563835,6.670058302170233
4506727-2,2.0,befriedigend,338275.838,5705942.169,51.48148191390365,6.670908684191403
4506727-3,2.0,befriedigend,338296.321,5705934.365,51.48141765607327,6.671206983635633
4506729-0,1.8,gut,338340.396,5705862.912,51.480788296861725,6.671873874867387
4506745-0,1.0,sehr gut,341650.405,5705482.761,51.47830906340151,6.719672064653258
4506780-0,1.8,gut,347505.975,5699901.416,51.429768382945866,6.806334008577925
4506788-1,2.0,befriedigend,347768.397,5696528.729,51.399534368596704,6.81155418217484
4506788-2,1.8,gut,347768.397,5696528.729,51.399534368596704,6.81155418217484
4506833-1,1.8,gut,345032.643,5705271.738,51.477349667275,6.768430706335951
4506833-2,1.0,sehr gut,345032.643,5705271.738,51.477349667275,6.768430706335951
4506833-3,1.0,sehr gut,345032.643,5705271.738,51.477349667275,6.768430706335951
4506833-4,2.0,befriedigend,345032.643,5705271.738,51.477349667275,6.768430706335951
4506983-1,2.0,befriedigend,340550.332,5705551.42,51.47861694347577,6.703813003341955
4506994-0,1.1,sehr gut,343418.664,5706300.326,51.48614690410231,6.7447522402113
4507541-1,1.2,sehr gut,349935.399,5706577.141,51.49040094815812,6.838422004457383
4507541-2,1.2,sehr gut,349935.399,5706577.141,51.49040094815812,6.838422004457383
4507543-2,2.0,befriedigend,350145.069,5706822.165,51.49265817988093,6.841335827176956
4507545-1,2.0,befriedigend,350497.633,5707110.281,51.49534034359958,6.846288609834206
4507598-0,2.0,befriedigend,359725.673,5698553.34,51.42081099479591,6.982528988000613
4507599-1,2.0,befriedigend,360319.058,5698776.088,51.42295920943972,6.990969798841747
4507614-A,2.0,befriedigend,354456.722,5699121.194,51.42458532137643,6.906569374306003
4507615-1,2.0,befriedigend,356074.504,5699822.086,51.43129663565307,6.929537676741418
4507615-2,2.0,befriedigend,356074.504,5699822.086,51.43129663565307,6.929537676741418
4507618-0,2.0,befriedigend,356638.232,5700145.475,51.43434551458991,6.937510711738682
4507675-0,1.0,sehr gut,353525.611,5707172.355,51.49669073324761,6.889851350779022
4507798-0,2.0,befriedigend,358425.442,5700870.017,51.441305750548,6.96291531087812
4507801-0,1.0,sehr gut,352963.956,5707148.179,51.49632769682426,6.88177601033521
4507830-0,2.0,befriedigend,354727.749,5702075.488,51.45120165225779,6.90925278150994
4507833-0,1.6,gut,350053.26,5701739.15,51.44696099053547,6.842170910729839
4507843-0,2.0,befriedigend,350270.18,5701912.048,51.448571947564865,6.845216996096028
4507863-1,1.9,gut,353328.85,5703019.757,51.459325940271064,6.888743004589751
4507867-2,1.8,gut,354395.211,5702316.783,51.45328446492586,6.904371046219872
4507867-3,1.8,gut,354395.211,5702316.783,51.45328446492586,6.904371046219872
4507874-1,1.8,gut,355719.741,5700847.168,51.44041772133531,6.9240201078122166
4507874-2,1.9,gut,355719.741,5700847.168,51.44041772133531,6.9240201078122166
4507875-2,2.0,befriedigend,356172.736,5700294.419,51.435565944010015,6.930757997427531
4507875-3,2.0,befriedigend,356172.736,5700294.419,51.435565944010015,6.930757997427531
4507877-1,2.0,befriedigend,356600.934,5700203.2,51.434854792391704,6.93695111931691
4507877-2,2.0,befriedigend,356600.934,5700203.2,51.434854792391704,6.93695111931691
4507881-3,1.0,sehr gut,357412.552,5700539.979,51.438085947898635,6.948483995173247
4507881-4,1.9,gut,357412.552,5700539.979,51.438085947898635,6.948483995173247
4507883-3,2.0,befriedigend,357745.174,5700740.302,51.43996968874061,6.953185908941029
4507884-1,1.7,gut,357904.973,5700788.255,51.440440706049834,6.9554643332869475
4507884-2,1.7,gut,357904.973,5700788.255,51.440440706049834,6.9554643332869475
4507884-3,1.2,sehr gut,357904.973,5700788.255,51.440440706049834,6.9554643332869475
4507885-0,1.1,sehr gut,358054.195,5700801.857,51.44060034759199,6.9576044944895035
4507895-0,2.0,befriedigend,358805.997,5700961.069,51.44221894600494,6.968351008584387
4507928-0,2.0,befriedigend,357774.121,5700715.25,51.43975183809481,6.953612187709711
4507929-0,1.0,sehr gut,359720.498,5701143.212,51.44408294989126,6.981428824955416
4508505-3,2.0,befriedigend,369661.334,5704156.885,51.47354172825037,7.123277480473316
4508569-1,1.6,gut,366099.864,5696990.417,51.40830694794272,7.074738007599733
4508569-2,1.6,gut,366099.864,5696990.417,51.40830694794272,7.074738007599733
4508609-1,2.0,befriedigend,361524.388,5698811.36,51.423571934472605,7.00828096393874
4508618-2,2.0,befriedigend,362309.699,5699550.336,51.43040403502734,7.019281756913989
4508619-0,1.9,gut,362576.137,5700146.54,51.43582648518505,7.02288075148399
